,Word,Times_Used
3490,prize.,1
3489,"book.""",1
3488,named,1
3487,courting,1
3486,https://t.co/tcinwek4mt,1
3485,implement,1
3484,"3,",1
3483,3.,1
3482,"precious,",1
3481,3),1
3480,later,1
3479,31,1
3478,poured,1
3477,talent,1
3476,https://t.co/tmfseb6hp3,1
3475,implicit,1
3474,—@sltrib,1
3473,https://t.co/dgbx93r3pk,1
3472,military…,1
3471,https://t.co/ycwn1xo6bm,1
3470,acción,1
3469,https://t.co/suumuadshj,1
3468,justification,1
3467,https://t.co/1cjvayzg54,1
3466,exercise,1
3465,currently,1
3464,person...truly,1
3463,enjoyed,1
3462,week’s,1
3461,#neverforget,1
3460,chicago,1
3459,debate—and,1
3458,staffers,1
3457,https://t.co/rhgfcsnsxr,1
3456,"absolute,",1
3455,"instead,",1
3454,word.”,1
3453,other?,1
3452,"country,""",1
3451,uncomfortable,1
3450,surgery:,1
3449,https://t.co/wldxyrc2ep,1
3448,anastasia—he,1
3447,taxes?”,1
3446,crow,1
3445,unidos”—obama.,1
3444,"humility,",1
3443,"leader.""",1
3442,min,1
3441,https://t.co/jnws6k6ssc,1
3440,https://t.co/4vbbtf4gxs,1
3439,https://t.co/hvsfwleqp3,1
3438,https://t.co/n6ifu8zshl,1
3437,https://t.co/zscfgvpkoz,1
3436,"for:
✔️",1
3435,https://t.co/cknvpbm999,1
3434,accuse,1
3433,https://t.co/unj1zs3qxw,1
3432,https://t.co/nmivj…,1
3431,11:35,1
3430,"brooklyn,",1
3429,https://t.co/oftmbqrvyq,1
3428,ill-suited,1
3427,"know.""
https://t.co/pd8bnwmsuk",1
3426,"kind,",1
3425,https://t.co/xrnpaovdm5,1
3424,"joe,",1
3423,"ideas.""",1
3422,golfer,1
3421,https://t.co/qmiegotfpb,1
3420,https://t.co/td9uf0ivq…,1
3419,extensively,1
3418,vuelta,1
3417,pa's,1
3416,rates.,1
3415,https://t.co/myxrlsyfob,1
3414,"him.
raise",1
3413,division.,1
3412,2004,1
3411,presenting,1
3410,https://t.co/y07f7uvqv3,1
3409,@vfwhq,1
3408,https://t.co/ssytbqmndp,1
3407,prepares,1
3406,utterly,1
3405,https://t.co/tvqs8jwqyy,1
3404,restoration,1
3403,https://t.co/1aywtx8sph,1
3402,“battle,1
3401,"happens.""",1
3400,"ugly,",1
3399,https://t.co/csupgkmiqj,1
3398,law—one,1
3397,200k,1
3396,https://t.co/c1nkzojjfl,1
3395,"failure,",1
3394,muestra,1
3393,"'rigged,'",1
3392,https://t.co/0smlfjwvhb,1
3391,https://t.co/ruabhm1qbg,1
3390,"second,",1
3389,aleatha:,1
3388,"america.
https://t.co/kkejaduvce",1
3387,https://t.co/irjqxq0kfg,1
3386,grandkids.,1
3385,baton.,1
3384,ella,1
3383,"trump.
https://t.co/aqb3dm2m0n",1
3382,debt-free.,1
3381,president…i,1
3380,"republicans.""",1
3379,harmful.,1
3378,right…,1
3377,https://t.co/8m7cnelevu,1
3376,https://t.co/pozn7…,1
3375,boys,1
3374,—@kurteichenwald,1
3373,#nat…,1
3372,straight-up,1
3371,"—janet,",1
3370,plane:,1
3369,https://t.co/oynjnrhsaj,1
3368,https://t.co/0cj6fqeepr,1
3367,"once:

we",1
3366,https://t.co/91uqoxw7z6,1
3365,https://t.co/gygmjhzahz,1
3364,https://t.co/gh2q6day5j,1
3363,bankruptcy,1
3362,coded.,1
3361,remembrance,1
3360,https://t.co/3m4kppoh2g,1
3359,https://t.co/twsbbnpozp,1
3358,abusive,1
3357,"unity.
https://t.co/yo81awoyr9",1
3356,https://t.co/gca4ljilbb,1
3355,plenty,1
3354,jimmy,1
3353,bluster,1
3352,germany,1
3351,"servant,",1
3350,ounce,1
3349,citizens—will,1
3348,braille,1
3347,30%,1
3346,public.,1
3345,presid…,1
3344,"""once",1
3343,galifianakis,1
3342,haven't),1
3341,https://t.co/kg4asx4scx,1
3340,mate!,1
3339,"""unfit",1
3338,"—pence

nope.",1
3337,https://t.co/fgrtjwyujl,1
3336,"@brynnecraig,",1
3335,pen,1
3334,https://t.co/5h4jzdgzs2,1
3333,per,1
3332,post-traumatic,1
3331,"unacceptable.""",1
3330,singing,1
3329,chamber,1
3328,@brynnecraig:,1
3327,scale,1
3326,https://t.co/9gdfw3zkjv,1
3325,https://t.co/c5jmpwccqv,1
3324,servir,1
3323,https://t.co/83vhq4std1,1
3322,"maturity,",1
3321,maturity.,1
3320,des…,1
3319,"10,000,000",1
3318,"dnc,",1
3317,"america.
https://t.co/1vvoubgan3",1
3316,https://t.co/ckuncp2o0f,1
3315,"here.

i",1
3314,https://t.co/tovrfhitez,1
3313,11:35pm,1
3312,"totally,",1
3311,"...
3.",1
3310,isn’t.”,1
3309,bit,1
3308,biz,1
3307,@ranaforoohar:,1
3306,process:,1
3305,driffin,1
3304,"talk.""

but",1
3303,"them.
https://t.co/fdvl1mwxru",1
3302,follow.,1
3301,"https://t.co/vedd5meehc
https://t.co/ekipgisdky",1
3300,trataba,1
3299,alternate,1
3298,hated,1
3297,statesman.,1
3296,"lives,",1
3295,"
https://t.co/qotlycwa1l",1
3294,never—ever—quits.,1
3293,i’d,1
3292,https://t.co/ps2jfgkk0k,1
3291,"buildings,",1
3290,buildings.,1
3289,https://t.co/xlgor2zayq,1
3288,one-year,1
3287,issues—not,1
3286,david's,1
3285,https://t.co/u4wo2leyol,1
3284,escogió,1
3283,"
""carnival",1
3282,talk’,1
3281,this—least,1
3280,dark,1
3279,caso,1
3278,again”:,1
3277,https://t.co/xqkzwyh9fu,1
3276,purpose,1
3275,"become.""",1
3274,yesterday,1
3273,"arena,",1
3272,https://t.co/urn5jlfs8u,1
3271,get…,1
3270,"26—today!),",1
3269,-@chelseaclinton,1
3268,@hillaryforga:,1
3267,emphasize,1
3266,some.,1
3265,discourse,1
3264,troubling,1
3263,@latina:,1
3262,would-be,1
3261,italy,1
3260,"2015,",1
3259,key.,1
3258,"calls,",1
3257,@rosiegray:,1
3256,million—in,1
3255,monday's,1
3254,astound,1
3253,media’s,1
3252,"cleveland,",1
3251,https://t.co/gxp2qdeihh,1
3250,https://t.co/agqzkq3joi,1
3249,https://t.co/xzpov…,1
3248,solid,1
3247,demonizando,1
3246,heavier,1
3245,wall…did,1
3244,gap,1
3243,decisión,1
3242,hacemos,1
3241,https://t.co/xarm…,1
3240,promise.”,1
3239,https://t.co/ng8sti3eov,1
3238,overseas”,1
3237,https://t.co/tvwy0xqokh,1
3236,https://t.co/whfzt5tdfv,1
3235,dropping,1
3234,rivals,1
3233,"hamilton,",1
3232,engaged!”,1
3231,https://t.co/wlsziz0ewg,1
3230,"hey,",1
3229,mexicana”—hillary,1
3228,https://t.co/eynuomy8of,1
3227,fa…,1
3226,ravages,1
3225,https://t.co/lzyuvrstpt,1
3224,https://t.co/7bzlf7fozx,1
3223,point,1
3222,sept—a,1
3221,starker.,1
3220,president—just,1
3219,https://t.co/s9wamfiywe,1
3218,share...,1
3217,"can,
in",1
3216,https://t.co/qjhy8xj2u8,1
3215,leadership.,1
3214,huracán,1
3213,things—you’ve,1
3212,familias”,1
3211,takeover!,1
3210,"""not",1
3209,https://t.co/2eqnavmvmv,1
3208,bill—hb,1
3207,https://t.co/28pcwa4qvz,1
3206,https://t.co/kyzprhnmhv,1
3205,criminologist,1
3204,rosie,1
3203,maulama,1
3202,up.”,1
3201,president:…,1
3200,horrifying.,1
3199,"vivir,",1
3198,fans,1
3197,visiting,1
3196,https://t.co/5dbaxk9yb8,1
3195,response.,1
3194,everybody.”,1
3193,individual,1
3192,https://t.co/1b8zjmzuxr,1
3191,"heritage.""",1
3190,scenes,1
3189,https://t.co/fny9nfre3r,1
3188,response:,1
3187,https://t.co/9xsahajazo,1
3186,https://t.co/khgutdbkw9,1
3185,https://t.co/dxlybx7oa5,1
3184,https://t.co/hcw2esekog,1
3183,"
actually,",1
3182,remove,1
3181,https://t.co/xj3hoyafbc,1
3180,do…,1
3179,merchandise,1
3178,rodham.,1
3177,breast,1
3176,https://t.co/sodgmxfuma,1
3175,moines:,1
3174,https://t.co/gkkvtwm6s6,1
3173,salud,1
3172,#opioidawarenessweek,1
3171,beyoncé,1
3170,"tuesday,",1
3169,"california,",1
3168,free.,1
3167,nervous,1
3166,"3am,",1
3165,giant,1
3164,choco,1
3163,#voterregistra…,1
3162,country...the,1
3161,tackling…,1
3160,obligations,1
3159,rodhams,1
3158,path.,1
3157,weigh,1
3156,"—trump,",1
3155,because…,1
3154,humanitarian,1
3153,"america.
https://t.co/5mztsoyzih",1
3152,https://t.co/0wupe0hmcl.,1
3151,—@clairecmc,1
3150,https://t.co/ajgnm05ts6,1
3149,#debatenight…,1
3148,https://t.co/wfcedbznxs,1
3147,https://t.co/njvbkpsjpr,1
3146,crash,1
3145,machine.”,1
3144,"order""",1
3143,"@berniesanders,",1
3142,order.,1
3141,"facts,",1
3140,gettysburg.,1
3139,https://t.co/nt355hybqb,1
3138,"solution.""—malala",1
3137,https://t.co/mlfq5pn7qy,1
3136,paths,1
3135,meltdown,1
3134,@austinhunt:,1
3133,"diverse,",1
3132,showers,1
3131,ptsd:,1
3130,included:,1
3129,https://t.co/gdq7wamjyy,1
3128,pensions.,1
3127,happens?,1
3126,"—@jeffbezos

trump's",1
3125,"glue.""",1
3124,https://t.co/zyr…,1
3123,"succeed.

trump",1
3122,youth,1
3121,high.”,1
3120,u.s.-russian,1
3119,americanos,1
3118,doctors,1
3117,contraception:,1
3116,livestream,1
3115,park,1
3114,https://t.co/e2vorqh2gi,1
3113,https://t.co/clgi0lefj0,1
3112,family:,1
3111,a-rated,1
3110,matter…that’s,1
3109,revive,1
3108,18.,1
3107,5th,1
3106,history.”,1
3105,https://t.co/pd8bnwus3c,1
3104,"""@timkaine",1
3103,humble.he's,1
3102,off.”,1
3101,https://t.co/qz3z10cqkn,1
3100,bullied,1
3099,1948.,1
3098,embraced,1
3097,https://t.co/x7bnmc8voa,1
3096,doctor.,1
3095,speech…i’m,1
3094,—@americaferrera,1
3093,remarkable.,1
3092,https://t.co/lqrrubpqfb,1
3091,coulter,1
3090,https://t.co/58ym8odkl6,1
3089,.@billclinton,1
3088,wwii.,1
3087,"against:

optimism,",1
3086,@andersoncooper,1
3085,f…,1
3084,respect...that's,1
3083,https://t.co/5fbqr2mdy2,1
3082,"assassination.

of",1
3081,bragged,1
3080,chris,1
3079,@houstonchron:,1
3078,https://t.co/s8u8ao2cei,1
3077,gender.,1
3076,backed,1
3075,https://t.co/fotswq6lxt,1
3074,"#rncincle
https://t.co/esmsux29ih",1
3073,https://t.co/fdbrzssm1y,1
3072,https://t.co/o3fmnv77ai,1
3071,launch.,1
3070,https://t.co/wzvkfauf1y,1
3069,emociones,1
3068,https://t.co/ljh7fvc1wa,1
3067,week's,1
3066,they'll,1
3065,longtime,1
3064,parenthood—not,1
3063,acting,1
3062,apprentice.…,1
3061,"""go",1
3060,https://t.co/xahmq2kusy,1
3059,despicable.,1
3058,@reuterspolitics:,1
3057,bigotry...that,1
3056,president—keeping,1
3055,countrymen,1
3054,deeds.,1
3053,learned—and,1
3052,https://t.co/kawlrrtihr,1
3051,https://t.co/5lutzxmzdp,1
3050,harm,1
3049,"also,",1
3048,https://t.co/dnhgjfkmrx,1
3047,"—hillary
https://t.co/fvvp7c8m2a",1
3046,"are.”

we",1
3045,https://t.co/cd0yzpdqhw,1
3044,—sybrina,1
3043,@fiu,1
3042,strawman?,1
3041,https://t.co/6uet2hppxi,1
3040,disrespectful,1
3039,"thinking,",1
3038,truman,1
3037,hurting,1
3036,2.,1
3035,pad,1
3034,https://t.co/yqpxb…,1
3033,https://t.co/qt5wajumf6,1
3032,fácil,1
3031,charity.,1
3030,29,1
3029,am…,1
3028,https://t.co/oqjdlujv0u,1
3027,earned.,1
3026,suffer,1
3025,"steady,",1
3024,appeals,1
3023,—mae,1
3022,"

hillary",1
3021,"wall""",1
3020,"""republican",1
3019,disabilities—to,1
3018,intentar,1
3017,issue:,1
3016,"""are",1
3015,rebuked,1
3014,coal,1
3013,endeudarse,1
3012,miners,1
3011,co…,1
3010,"

#debate

http…",1
3009,https://t.co/chxiwle3l2,1
3008,https://t.co/f7odxlvyx6,1
3007,"me.""
https://t.co/rp27bmte1z",1
3006,"loans.""",1
3005,"pressure.""",1
3004,apology.,1
3003,.@13thfilm,1
3002,oppose,1
3001,sacred,1
3000,dodd-frank!,1
2999,maps,1
2998,was...different.,1
2997,sec.,1
2996,acts,1
2995,"@realdonaldtrump
https://t.co/zffj9zxsfd",1
2994,@usabasketball.,1
2993,https://t.co/4xo…,1
2992,@hamiltonmusical.,1
2991,tolerant,1
2990,https://t.co/klbmaq2v0w,1
2989,"country.
i",1
2988,debería,1
2987,@hamiltonmusical:,1
2986,putin’s,1
2985,"do.”

not",1
2984,hours:,1
2983,abandon,1
2982,https://t.co/k745pdjvmw.,1
2981,strain,1
2980,america—our,1
2979,6-year-olds,1
2978,particular,1
2977,ain't,1
2976,"constitution.""",1
2975,one).,1
2974,much-needed,1
2973,#juangabriel.,1
2972,"trump:
https://t.co/o6hvby05t2",1
2971,"fairly,",1
2970,"debt
4.",1
2969,raft,1
2968,jive,1
2967,https://t.co/jbh1j7oqwx,1
2966,tweets:…,1
2965,@helen_maroulis,1
2964,https://t.co/wkmkyezjth,1
2963,eye,1
2962,"#tbt
https://t.co/cix9dny7pu",1
2961,shareholders,1
2960,https://t.co/xkgciuuyrq,1
2959,https://t.co/myba5fcbrb,1
2958,legislator,1
2957,"again—well,",1
2956,armed,1
2955,@redcross,1
2954,@votevets),1
2953,"2013,",1
2952,shot:…,1
2951,pathological,1
2950,mentions,1
2949,https://t.co/yzlwzvgixu,1
2948,jackie,1
2947,benefits...then,1
2946,https://t.co/ngxxxto3ni,1
2945,"fixing,",1
2944,speeches,1
2943,counted.),1
2942,crutcher.,1
2941,mourning,1
2940,https://t.co/ytag2it8wl,1
2939,"future.

at",1
2938,https://t.co/rmvxazogor,1
2937,"immigrants.

it's",1
2936,https://t.co/szrtf9eb0e,1
2935,https://t.co/a9q1r3xwrm,1
2934,title!,1
2933,#declareyourambition,1
2932,mention:,1
2931,"hillary
https://t.co/egkawpbata",1
2930,started.…,1
2929,wrecked,1
2928,https://t.co/o50aezgrrb,1
2927,dancing.,1
2926,"partners,",1
2925,"epidemic.
https://t.co/kspzmw273e",1
2924,perspective,1
2923,apologized—because,1
2922,sept.,1
2921,https://t.co/y9q5ever2n,1
2920,partners?,1
2919,https://t.co/q9vbtncstj,1
2918,https://t.co/gp4rfhpdgm,1
2917,neighborhood,1
2916,https://t.co/ej9xi5vqk7,1
2915,https://t.co/q1rzgtv3c1,1
2914,https://t.co/eaopdvixjd,1
2913,"taxes:

#debates",1
2912,"resilient,",1
2911,"
3.",1
2910,alma,1
2909,americano–y,1
2908,https://t.co/d5m0pxrmqg,1
2907,police—is,1
2906,https://t.co/eiydpzohwa,1
2905,billie,1
2904,"

we",1
2903,"""mom,",1
2902,enjoying,1
2901,mother.,1
2900,https://t.co/fdnql66gnu,1
2899,"story.""",1
2898,territory.,1
2897,mother:,1
2896,https://t.co/vpmcyqmbls,1
2895,exclusive:,1
2894,shattered,1
2893,@medium:,1
2892,convención,1
2891,@nmaahc,1
2890,#endgun…,1
2889,@templeuniv,1
2888,https://t.co/mpwiudrvxm,1
2887,hashtag,1
2886,grassroots,1
2885,cameras,1
2884,"lifetime.""",1
2883,resembles,1
2882,u,1
2881,https://t.co/aq0nzm19hx,1
2880,comercio.,1
2879,https://t.co/syyqdhavxp,1
2878,driving,1
2877,"
(one",1
2876,claramente,1
2875,https://t.co/lrswpk9y4b,1
2874,https://t.co/iikjpowlha,1
2873,"planet,",1
2872,https://t.co/1ymasx14vf,1
2871,"anti-lgbtq,",1
2870,"sick,",1
2869,gain…we,1
2868,saturday,1
2867,everyone...when,1
2866,"full-time,",1
2865,"2016.""",1
2864,departments,1
2863,country—it's,1
2862,tested.,1
2861,https://t.co/bk9kw26ooq,1
2860,muchos,1
2859,nature,1
2858,https://t.co/ggdebbfoum,1
2857,ou…,1
2856,"notorious,",1
2855,emissions,1
2854,https://t.co/iejxi24ggr,1
2853,https://t.co/2m8bhiu29h,1
2852,"monday,",1
2851,monday.,1
2850,deadline:,1
2849,"organizer,",1
2848,"wounded,",1
2847,"land,",1
2846,"party!""",1
2845,happier,1
2844,terrifying.,1
2843,"house-to-house,",1
2842,'unjustified',1
2841,"us!""",1
2840,haciendo,1
2839,iraq.”,1
2838,chats,1
2837,https://t.co/xwhj5xrsih,1
2836,https://t.co/5vqzypmmy3,1
2835,1731,1
2834,https://t.co/inyzbmnbbm,1
2833,"highest,",1
2832,banks.,1
2831,"morning,",1
2830,jerusalem,1
2829,@empirefox,1
2828,@hillaryforaz:,1
2827,https://t.co/dbosbcslcm,1
2826,https://t.co/szhwap0rik,1
2825,lifted,1
2824,morning:,1
2823,civically,1
2822,quietly,1
2821,borrowed.,1
2820,invoices.,1
2819,"insults.
bridges,",1
2818,him.”,1
2817,"community,",1
2816,comment.”,1
2815,indiana's,1
2814,https://t.co/pij0atgrgk,1
2813,https://t.co/cwhvxe6cxm,1
2812,"lobby.""",1
2811,squarely,1
2810,“tim,1
2809,.@latina,1
2808,seconds,1
2807,https://t.co/vvzl5y19ba,1
2806,https://t.co/0hxs2cisnh,1
2805,https://t.co/jkiq8hc1xt,1
2804,expressing,1
2803,inject,1
2802,"available.

a",1
2801,https://t.co/mczhzyxmfz,1
2800,filling,1
2799,https://t.co/n8zdjjnssg,1
2798,"""meanwhile,",1
2797,convention...being,1
2796,in…,1
2795,clinton…,1
2794,https://t.co/ooym1jivso,1
2793,images,1
2792,https://t.co/eqsmbstnc0,1
2791,fdr:,1
2790,legislation!,1
2789,dole,1
2788,https://t.co/rnqhyg5crl,1
2787,https://t.co/fenfom4opl,1
2786,"tuition,",1
2785,nose,1
2784,https://t.co/8b1lhc0dn8,1
2783,audience,1
2782,–warren,1
2781,christine,1
2780,career.,1
2779,https://t.co/kh0k2q50em,1
2778,disappointed,1
2777,https://t.co/ez5nbwrbef,1
2776,"""together,",1
2775,mob,1
2774,"hoax.⁰⁰

i",1
2773,grid,1
2772,https://t.co/k7gwrf2km4,1
2771,"night,""",1
2770,"transparency?

we",1
2769,https://t.co/os0sznieju,1
2768,https://t.co/hnhkt4baga,1
2767,"wife,",1
2766,dept.,1
2765,rudolph:,1
2764,https://t.co/obq1uivsdr,1
2763,serve.,1
2762,"serve,",1
2761,"money—on:

legal",1
2760,"great.

try",1
2759,https://t.co/njub7jkydl,1
2758,pockets.…,1
2757,secretaries:,1
2756,room”,1
2755,"debt.

we’ve",1
2754,inaccurate.,1
2753,https://t.co/youtybaqic,1
2752,fortunate.,1
2751,unsolvable,1
2750,"secretaries,",1
2749,#thetyleroakleyshow,1
2748,@_vicentefdez.,1
2747,trayectoria,1
2746,cheryl,1
2745,won’t.”,1
2744,—kaine,1
2743,roughly,1
2742,"""for",1
2741,@chelseaclinton,1
2740,"tough.
nasty",1
2739,“makes,1
2738,"""scotus",1
2737,contain.”,1
2736,riggs,1
2735,assist,1
2734,president!”,1
2733,cotton,1
2732,hecho,1
2731,"france""",1
2730,world”,1
2729,decide.”,1
2728,nevada:,1
2727,pat,1
2726,cincinnati:,1
2725,everyday,1
2724,https://t.co/m6vkxhwpwz,1
2723,pressing,1
2722,https://t.co/59jrwpnfhi,1
2721,world…,1
2720,"it.
https://t.co/synim00lpi",1
2719,muted—there's,1
2718,major-party,1
2717,https://t.co/bz6gqay3mi,1
2716,investigating,1
2715,https://t.co/dzb7pdyaby,1
2714,"piggy""

esta",1
2713,"""plans""",1
2712,https://t.co/2qj76wabh0,1
2711,wind's,1
2710,https://t.co/m0z0xmckem,1
2709,stacked,1
2708,https://t.co/m1wyj3djqf,1
2707,sound,1
2706,"$83,744.08.

join:",1
2705,(she'll,1
2704,cower.,1
2703,daca's,1
2702,educates,1
2701,https://t.co/4phexk1oog,1
2700,"wall...
",1
2699,https://t.co/ztyi5mnmyq,1
2698,400,1
2697,complacency.,1
2696,taxpayers—and,1
2695,https://t.co/kveichvurl,1
2694,“@teamusa,1
2693,qué,1
2692,"profile,",1
2691,https://t.co/gdzzorlqyw,1
2690,https://t.co/pyn92mesom,1
2689,declare:,1
2688,anti-mexican,1
2687,capable,1
2686,tuning,1
2685,workers’,1
2684,https://t.co/2xd3b2cvq0,1
2683,cancel,1
2682,"legislation,",1
2681,she...took,1
2680,man—we,1
2679,bangladesh:,1
2678,contractually,1
2677,happen.”,1
2676,"lose?’

the",1
2675,https://t.co/rcu3nlvptq,1
2674,https://t.co/nm890patl7,1
2673,chelsea,1
2672,"you*""",1
2671,https://t.co/7ppwehlhy7,1
2670,moscow?,1
2669,to...is:,1
2668,sea.,1
2667,jo,1
2666,https://t.co/xw6ikkpsiq,1
2665,doing.,1
2664,"doing,",1
2663,https://t.co/iomv0fh38s,1
2662,"statehouse,",1
2661,legitimacy,1
2660,"success.

",1
2659,who...brags,1
2658,hate—add,1
2657,"voted,",1
2656,voted.,1
2655,https://t.co/61muvg6ysj,1
2654,boundaries,1
2653,https://t.co/qmpqsnqxgl,1
2652,"""safeguarding",1
2651,trade;,1
2650,(like,1
2649,perjury.,1
2648,@libnofcongress,1
2647,honesty,1
2646,"2011,",1
2645,https://t.co/bchnm1emxl,1
2644,https://t.co/urj6d4f7tu,1
2643,worrying,1
2642,"board
🍕",1
2641,stupid,1
2640,storm.,1
2639,https://t.co/ozm7qkdkja,1
2638,toledo:,1
2637,92%,1
2636,were...in,1
2635,"outsider,",1
2634,https://t.co/5xi4btop7y,1
2633,"off.""",1
2632,@modemparty:,1
2631,gem,1
2630,https://t.co/e2jhkej3mc,1
2629,distinctly,1
2628,https://t.co/2mutjchze9,1
2627,designated,1
2626,"value.
we",1
2625,flint's,1
2624,https://t.co/fi4rgu5oaz,1
2623,".@moodysinvsvc:

clinton's",1
2622,awareness,1
2621,deployed,1
2620,"personally,",1
2619,—david,1
2618,rig…,1
2617,reel,1
2616,dice,1
2615,waited,1
2614,reconsiderar,1
2613,depression—and,1
2612,me—and,1
2611,"everywhere.
https://t.co/e…",1
2610,https://t.co/drqevof879,1
2609,certification,1
2608,shop,1
2607,https://t.co/c8p76l6bvb,1
2606,"speaker,",1
2605,clinton:,1
2604,https://t.co/xepxxggit3,1
2603,betsy.,1
2602,it—donald,1
2601,speaker:,1
2600,surprising,1
2599,pre-debate,1
2598,massacred,1
2597,20.,1
2596,1992.,1
2595,indecent…,1
2594,"voice,",1
2593,record-tying,1
2592,https://t.co/muvnwglsrs,1
2591,normal,1
2590,pain,1
2589,theories?,1
2588,200,1
2587,https://t.co/bvya51w44z,1
2586,https://t.co/8t63mrc9x6,1
2585,personalized,1
2584,https://t.co/wqbwq4s36m,1
2583,shocked,1
2582,https://t.co/tgh3zy5ndp,1
2581,"""by",1
2580,speakers,1
2579,#ncvotesear…,1
2578,taxpayers:,1
2577,"#brexitvote,",1
2576,spectacle,1
2575,being.,1
2574,"""lawyers",1
2573,1:,1
2572,14,1
2571,"""sorry",1
2570,president—until,1
2569,"easier,",1
2568,@motherjones:,1
2567,easier.,1
2566,allegedly,1
2565,"rewarded.""",1
2564,@kendallybrown:,1
2563,"—@barneyfrank
https://t.co/axnllfhctl",1
2562,@govpencein,1
2561,debt”,1
2560,"singer,",1
2559,seriously.”,1
2558,"unhinged,",1
2557,sequel.,1
2556,–@potus,1
2555,https://t.co/sp8nkxlocd,1
2554,fleeing,1
2553,sent.,1
2552,family.…,1
2551,https://t.co/dbl4kkg5am,1
2550,"are.""…",1
2549,https://t.co/pvrx1seuxs,1
2548,"""we're",1
2547,system.”,1
2546,candidacy—his,1
2545,while.,1
2544,.@time:,1
2543,"products,",1
2542,office”,1
2541,he...has,1
2540,11:59,1
2539,"https://t.co/nmfdtl5szg.""",1
2538,"neo-nazis,",1
2537,https://t.co/bw5kdfxfbw,1
2536,california,1
2535,"

no,",1
2534,karla's,1
2533,"""locker",1
2532,"security.

imagine",1
2531,"deplorable,",1
2530,"happen,""",1
2529,"hate.

rt",1
2528,https://t.co/ewtgjexqqz,1
2527,correct,1
2526,weary,1
2525,month—just,1
2524,bangladesh.,1
2523,#khizrkhan,1
2522,https://t.co/yg2ivpevpk,1
2521,"college.

let's",1
2520,información,1
2519,"part.""",1
2518,and…,1
2517,"resilient.""",1
2516,"https://t.co/l7dd6uu8yr.""",1
2515,—joe,1
2514,https://t.co/xibkccczwi,1
2513,"or,",1
2512,fact-checking.,1
2511,candidates’,1
2510,fir…,1
2509,vogue,1
2508,rock,1
2507,"i?""",1
2506,tweet.,1
2505,https://t.co/yzjvqhdkkq,1
2504,https://t.co/gpncjmeogm,1
2503,kids?,1
2502,shatter,1
2501,kids:,1
2500,impulses,1
2499,views,1
2498,https://t.co/v5izxibddw,1
2497,within,1
2496,https://t.co/sq7hsoahyl,1
2495,main,1
2494,months:,1
2493,conoce,1
2492,months.,1
2491,"months,",1
2490,https://t.co/mdbewdaylu,1
2489,"

https://t.co/dwwkahkczx",1
2488,"putin?""",1
2487,low!”,1
2486,argued,1
2485,https://t.co/16bdrimasr,1
2484,alicia.,1
2483,wishing,1
2482,"

and",1
2481,disclosure,1
2480,https://t.co/hmijtadxmf,1
2479,https://t.co/pjssri5vus,1
2478,flat-out,1
2477,jail,1
2476,@iafftreg:,1
2475,kill.”,1
2474,maybe,1
2473,https://t.co/86stocakkq,1
2472,outline,1
2471,https://t.co/uek4twwmn0,1
2470,mae,1
2469,"night.""",1
2468,person—it,1
2467,https://t.co/4ubuiljqml,1
2466,passpor…,1
2465,​*we’ve*​,1
2464,"security.""",1
2463,@ilyseh,1
2462,sworn,1
2461,"
donald",1
2460,@marlondmarshall's,1
2459,disaster.’”,1
2458,https://t.co/fvcvcmllcy,1
2457,escoger,1
2456,"""inconvenience.""

wives",1
2455,"teachers,",1
2454,"korea
singapore
bangladesh
oman",1
2453,teachers.,1
2452,https://t.co/4tlyvfzny7,1
2451,https://t.co/1ijmghsqec,1
2450,growing,1
2449,admin?,1
2448,"straight.
native-born",1
2447,wallet,1
2446,reviews,1
2445,"#brexit,",1
2444,soul,1
2443,"michigan,",1
2442,https://t.co/aqftlnwen5,1
2441,fly,1
2440,https://t.co/dawae8dg0c,1
2439,effort,1
2438,"

really?",1
2437,https://t.co/8mpmkhn2sh,1
2436,one.”,1
2435,important...think,1
2434,sharing,1
2433,https://t.co/v7plqac6bw,1
2432,"marks,",1
2431,poor—let's,1
