,Word,Times_Used
3452,"
https://t.co/zyrctsfmsq",1
3451,minimum,1
3450,mic!’,1
3449,fiorina,1
3448,@sjsopio,1
3447,https://t.co/5hzp7pnrot,1
3446,"nothing,",1
3445,@c_lynne_ryan,1
3444,@gatewaypundit,1
3443,https://t.co/u0w99gfyke,1
3442,"""@laurencristmann:",1
3441,des,1
3440,blah,1
3439,"indiana!
#makeamericagreatagain",1
3438,@govmikehuckabee:,1
3437,ahead:,1
3436,"""@realjameswoods:",1
3435,.@megynkelly-,1
3434,ahead?,1
3433,macomb,1
3432,ahead!,1
3431,@govmikehuckabee.,1
3430,contrary:,1
3429,sarcasm?,1
3428,"carolina:
https://t.co/uolrs3at6w

wednesday!",1
3427,https://t.co/7umxgujezi,1
3426,"""@saneplanet:",1
3425,certified,1
3424,"lima,",1
3423,"margins,",1
3422,"contribution,",1
3421,"
https://t.co/mcbc2jzhn2",1
3420,"ohio!
west",1
3419,armed,1
3418,@pnehlen,1
3417,bosses-i,1
3416,"""@montgomeriefdn:",1
3415,"redstate
and",1
3414,2-point,1
3413,"home!""",1
3412,"
why",1
3411,pathological,1
3410,on’,1
3409,#votetrumpmi,1
3408,https://t.co/zqpencouxc,1
3407,futures!,1
3406,response…,1
3405,https://t.co/9tbvy6obce,1
3404,officers...https://t.co/mwzyu98ytt,1
3403,https://t.co/d7nbwkogbb,1
3402,500%,1
3401,"missouri!
#makeamericagreatagain",1
3400,nation's,1
3399,misconduct?,1
3398,component,1
3397,christi,1
3396,written!,1
3395,5000,1
3394,tribute,1
3393,"""super",1
3392,worse.their,1
3391,@atfd17!,1
3390,"@lindseygrahamsc,",1
3389,"ia
https://t.co/kv624y9uom",1
3388,prosecutor:,1
3387,wrecked,1
3386,https://t.co/kayun9rfiv,1
3385,stood,1
3384,votes),1
3383,https://t.co/uodsmp0oto,1
3382,@markhalperin,1
3381,perspective,1
3380,"""big",1
3379,clinch,1
3378,withheld,1
3377,https://t.co/fnzmit7md8,1
3376,camp’s,1
3375,unclassify,1
3374,20th,1
3373,"""@chatteringteef:",1
3372,https://t.co/ss58chftny,1
3371,imm!,1
3370,@scottbaio:,1
3369,tampa!,1
3368,disconnected,1
3367,"#nyprimary
tickets",1
3366,"ratings""",1
3365,ratings-,1
3364,montana!,1
3363,https://t.co/ntdrtzyoqi,1
3362,https://t.co/2yfd0omn4x,1
3361,talk-,1
3360,talk.,1
3359,"team.""",1
3358,@mikeandmike,1
3357,sleazeball,1
3356,"nebraska:
https://t.co/2owqilnutu

eugene,",1
3355,"https://t.co/njqwp0pp6x""",1
3354,https://t.co/fuzx92ryim,1
3353,dollar,1
3352,checked),1
3351,crowd--,1
3350,https://t.co/drva65x9ri,1
3349,"movies""",1
3348,amendment.,1
3347,"independent,",1
3346,dramatic,1
3345,"today!
sign",1
3344,"changer.""",1
3343,readership,1
3342,https://t.co/knhqcetatv,1
3341,assets,1
3340,#fo…,1
3339,havana,1
3338,"syria,",1
3337,syria.,1
3336,"https://t.co/ovm8ozic8h""",1
3335,"video,",1
3334,of…,1
3333,video!,1
3332,mark.,1
3331,syria:,1
3330,"#makeamericagreatagain
sign",1
3329,"president!!!!""",1
3328,"sick,",1
3327,thousand,1
3326,easter-look,1
3325,litigation,1
3324,"""@scottwrasmussen:",1
3323,https://t.co/jvi6q6jh18,1
3322,"lady!""",1
3321,"""@davidshiloach:",1
3320,imagination,1
3319,nato's,1
3318,deep,1
3317,"#trump2016
https://t.co/fqr48cvibt",1
3316,affection,1
3315,ou…,1
3314,hypocrites.,1
3313,"monday,",1
3312,monday.,1
3311,arranged,1
3310,wild.,1
3309,wounded.,1
3308,majors.,1
3307,lobbyists.,1
3306,poll!,1
3305,(trump),1
3304,"you!
#trump2016",1
3303,land!,1
3302,"
https://t.co/cmfcrzjhgm",1
3301,pleased,1
3300,"us!""",1
3299,mornings,1
3298,pretends,1
3297,"dead,400",1
3296,games!,1
3295,'wikileaks,1
3294,figure!,1
3293,https://t.co/asx9u3ayz1.,1
3292,morning-,1
3291,blessed,1
3290,$80k,1
3289,"""@wh:",1
3288,(@dwstweets.),1
3287,"""@mrtohney:",1
3286,https://t.co/cozqnt6kvs,1
3285,(fence),1
3284,"citizens....continued:
https://t.co/d2upx5fitc",1
3283,smear,1
3282,"
https://t.co/5eyfi092vn",1
3281,staff.,1
3280,community:,1
3279,@jamesrosenfnc,1
3278,👿,1
3277,https://t.co/jlqukr550j,1
3276,refers,1
3275,"""@takingit_back:",1
3274,islands!#supertuesday,1
3273,&amp;trumps,1
3272,seconds,1
3271,https://t.co/cijmqjhlqp,1
3270,critical,1
3269,pro-war,1
3268,"outraged,",1
3267,frantically,1
3266,"#trump2016
https://t.co/gcttknnq06",1
3265,theirs.,1
3264,"""pushpolls""",1
3263,"you),",1
3262,https://t.co/bnsrf9gsxc,1
3261,"""@susiesentinel:",1
3260,https://t.co/ne4pi7fyu7,1
3259,served,1
3258,bigotry:,1
3257,"""@ollie_621:",1
3256,missing!,1
3255,career.,1
3254,https://t.co/xuwauenkh0,1
3253,advertising-,1
3252,"""@jtsbk:",1
3251,❤,1
3250,"georgia:
https://t.co/1jj2kn0ani

saturday!",1
3249,11/8!,1
3248,wife',1
3247,"https://t.co/yqmh3ispby""",1
3246,"calls,",1
3245,"""@bubble709_:",1
3244,"house.""",1
3243,"adam,",1
3242,https://t.co/cafof7js7k,1
3241,"mocked,",1
3240,barrasso,1
3239,"https://t.co/emcgtk25fe""",1
3238,https://t.co/2yt2kxly9t,1
3237,mo.,1
3236,https://t.co/10iubocecp,1
3235,"#imwithyou
https://t.co/mt3ww61ys5",1
3234,criminals!,1
3233,"
https://t.co/qn9qqoq1kh",1
3232,r's!,1
3231,malicious,1
3230,parody,1
3229,bag!,1
3228,"""@dj4k4000:",1
3227,https://t.co/tzt3xckp1c,1
3226,@tytan01,1
3225,pa:,1
3224,https://t.co/r5z4cgfjqj,1
3223,know).,1
3222,self-funding.,1
3221,"information.""",1
3220,"conference,",1
3219,movement:,1
3218,driven,1
3217,"movement""",1
3216,conference?,1
3215,been?,1
3214,extended,1
3213,movement-,1
3212,"nevada,",1
3211,@jakeda,1
3210,pac,1
3209,"colin,",1
3208,joey,1
3207,https://t.co/hk1yqlp9ca,1
3206,everyday,1
3205,"#trump2016
https://t.co/wd3llmz01i",1
3204,https://t.co/qwatt9jsqd,1
3203,investigating,1
3202,cancelled,1
3201,unreported,1
3200,evening!,1
3199,#armedforcesday,1
3198,'duck,1
3197,wake,1
3196,venue.,1
3195,8:00.,1
3194,unopposed:,1
3193,62.9%,1
3192,spending!,1
3191,shopping,1
3190,grandstand.,1
3189,mary,1
3188,https://t.co/xodkw5x3wy,1
3187,8pme.,1
3186,"""@1sonny12:",1
3185,"wiesel,",1
3184,conditions.,1
3183,"#trump2016
https://t.co/aanxirujjd",1
3182,capable,1
3181,vetted.,1
3180,https://t.co/mgv5urlhb0,1
3179,"speech
https://t.co/uzbom21pug",1
3178,#americafirst!…,1
3177,"success.""",1
3176,"louisville,",1
3175,78%,1
3174,honest!,1
3173,doing.,1
3172,"sensitive,",1
3171,https://t.co/z0xnapou84,1
3170,(being,1
3169,auditorium…,1
3168,"doing,",1
3167,@billkristol,1
3166,https://t.co/uzitwkqqza,1
3165,honest?,1
3164,expose,1
3163,"lewandowski,",1
3162,"
https://t.co/gtyn8glgil",1
3161,"genius.""",1
3160,holder.,1
3159,12.8,1
3158,trade:,1
3157,https://t.co/jm6wrugqox,1
3156,https://t.co/5cvombvcet,1
3155,"you!
vote",1
3154,#benghazi.,1
3153,@specialreport,1
3152,honesty,1
3151,declared,1
3150,doing!,1
3149,"""@hffoundation4:",1
3148,@markhalperin:,1
3147,"""@elisac006:",1
3146,man.,1
3145,2pm-,1
3144,"
video:…",1
3143,"accounts,",1
3142,median,1
3141,you…”,1
3140,92.,1
3139,"off.""",1
3138,plaintiff,1
3137,gee,1
3136,"thursday!

mi:",1
3135,https://t.co/os7emrcdpf,1
3134,ranking,1
3133,https://t.co/b08fcmlgkr,1
3132,awareness,1
3131,"wednesday,",1
3130,wasted,1
3129,media-,1
3128,devote,1
3127,https://t.co/icgcf21fwy,1
3126,https://t.co/jcgcbvof6v,1
3125,moderator,1
3124,"california!
#trump2016",1
3123,tubes!,1
3122,filed,1
3121,#potus,1
3120,killer!,1
3119,shop,1
3118,.@donaldjtrumpjr:,1
3117,clinton?,1
3116,@fortworthpd,1
3115,vicious.,1
3114,"""were",1
3113,trump/pence,1
3112,afternoon…,1
3111,trade?,1
3110,clinton',1
3109,"clinton""",1
3108,cuban,1
3107,complaints,1
3106,voice.,1
3105,themselves+2,1
3104,indicted,1
3103,track,1
3102,normal,1
3101,scotland!,1
3100,media-rigged,1
3099,#maga🇺🇸#debate,1
3098,clinton},1
3097,canton,1
3096,"""@michael_favreau:",1
3095,middletown,1
3094,"massacre,",1
3093,editing,1
3092,https://t.co/7ii4kufsab,1
3091,disavow.,1
3090,"""@copyover2001:",1
3089,fortified,1
3088,coming.,1
3087,katie's,1
3086,women.i,1
3085,https://t.co/ofrfny2ruy,1
3084,‘now,1
3083,gathering,1
3082,"again.
#draintheswamp",1
3081,7pme.,1
3080,1%,1
3079,gotta,1
3078,19,1
3077,"https://t.co/pfvxq8ndzu""",1
3076,seat,1
3075,https://t.co/oi2qi2hado,1
3074,@cbs,1
3073,hartford,1
3072,broadcast,1
3071,american),1
3070,"figure,wants",1
3069,"american,",1
3068,memo,1
3067,https://t.co/rvcjxdwxzp,1
3066,rebuttal,1
3065,@kirstiealley,1
3064,https://t.co/1owrfnhe0u,1
3063,@govpencein,1
3062,"waterbury,",1
3061,sounds,1
3060,corporations,1
3059,"poll:
trump",1
3058,"
#votetrumpnc",1
3057,"https://t.co/cgciye7yzb""",1
3056,#newday,1
3055,"7:30pm:
https://t.co/5w2uhalpix",1
3054,waited,1
3053,"#trump2016
https://t.co/kti6e1zyni",1
3052,"""we're",1
3051,"miners,",1
3050,"again!
https://t.co/putn4kfhdk",1
3049,"press,",1
3048,"arizona!
#makeamericagreatagain",1
3047,https://t.co/4mvwuj9ex9,1
3046,language,1
3045,convention!,1
3044,keith,1
3043,#kansascaucus.,1
3042,"convention,",1
3041,"
https://t.co/hpqjc7eor0",1
3040,https://t.co/fy4qvossfj,1
3039,"today!
#makeamericagreatagain
https://t.co/zzfhlswnh4",1
3038,https://t.co/qyr2mdyybz,1
3037,self-determination,1
3036,https://t.co/j389quo4bg,1
3035,wasn’t,1
3034,goes.,1
3033,imperative,1
3032,priest,1
3031,"minorities,",1
3030,hemmer,1
3029,"punch,",1
3028,race-baiting,1
3027,3rd,1
3026,canada,1
3025,"""liar""",1
3024,disabled.,1
3023,@7:22.,1
3022,"or,",1
3021,crazy?,1
3020,"""@angpiazza:",1
3019,823,1
3018,pilot,1
3017,replaced!…,1
3016,millions!,1
3015,14.3,1
3014,"""highly",1
3013,overrated!,1
3012,"ohio!
#trumprally",1
3011,"kids,",1
3010,markings,1
3009,touching,1
3008,kids!,1
3007,overrated.,1
3006,doj!,1
3005,"#derp""",1
3004,finance,1
3003,california-tomorrow,1
3002,https://t.co/oregiis6tf,1
3001,undermines,1
3000,mail,1
2999,“clarified”,1
2998,"""@jimmyfallon:",1
2997,https://t.co/to8oe5cv8z,1
2996,months.,1
2995,"""@trumpdoonbeg:",1
2994,texan,1
2993,https://t.co/hfihperfgz-,1
2992,@glennbeck-,1
2991,"view,",1
2990,shake,1
2989,"view""",1
2988,hc's,1
2987,"https://t.co/svskfidkdf""",1
2986,@freedavidking,1
2985,denial,1
2984,wishing,1
2983,disclosure,1
2982,shield,1
2981,ny!,1
2980,padilla,1
2979,basket,1
2978,african,1
2977,"ny,",1
2976,block,1
2975,ny.,1
2974,switch,1
2973,https://t.co/r29wmgnlgg,1
2972,"""very",1
2971,periscope!,1
2970,https://t.co/gkcalkx8c8,1
2969,miners&amp;coal,1
2968,grow,1
2967,destructive,1
2966,!!!,1
2965,mad,1
2964,daughter’s,1
2963,tornadoes,1
2962,fed,1
2961,misrepresented,1
2960,143,1
2959,staying,1
2958,"teleprompter,",1
2957,cowered,1
2956,persuasion,1
2955,nyc,1
2954,"https://t.co/zumwrot8dl""",1
2953,"""@foxnation:",1
2952,"york.""",1
2951,uschamber,1
2950,"mcmaster,",1
2949,"ma,",1
2948,"""@nbcdfw:",1
2947,https://t.co/g9lbxi1dj8,1
2946,sample,1
2945,#nevadacaucus,1
2944,journal!,1
2943,lobbying,1
2942,lords,1
2941,https://t.co/pbprrenfsk,1
2940,9th,1
2939,media?,1
2938,quoting,1
2937,"#noloyalty""",1
2936,fly,1
2935,beholden,1
2934,https://t.co/fviuxmkrjj,1
2933,1:00pm!,1
2932,1:00pm.,1
2931,thru,1
2930,"rudy,",1
2929,insider,1
2928,'shadow,1
2927,saturday-,1
2926,hotels,1
2925,https://t.co/v84qfn4oz1,1
2924,"@thisweekabc.""",1
2923,father!,1
2922,https://t.co/sztq1qoxeg,1
2921,"""@kids123nicholas:",1
2920,father.,1
2919,"#trump2016
https://t.co/tvfgm4tqkj",1
2918,statewide,1
2917,"""@55lidsville:",1
2916,https://t.co/0zv2yvedrx),1
2915,https://t.co/vnpfasz8…,1
2914,suggestion,1
2913,canadian,1
2912,trending.,1
2911,first-ever,1
2910,box,1
2909,https://t.co/d2mi0dcg5y,1
2908,"""would",1
2907,french,1
2906,"https://t.co/28g3rvbfsn

reno:",1
2905,ms,1
2904,"list'
https://t.co/jc25rntx6g",1
2903,https://t.co/ioymdjvwhf,1
2902,"""@davidwohl:",1
2901,"mouthpiece,",1
2900,mouth.,1
2899,majors,1
2898,112%,1
2897,6:15,1
2896,running.,1
2895,https://t.co/tibb3bmuvp,1
2894,@nfib:,1
2893,.@kellyannepolls,1
2892,peña,1
2891,else.,1
2890,https://t.co/wcituuxej8,1
2889,wallace-,1
2888,else!,1
2887,@nfib-,1
2886,"
https://t.co/vt4amldkep",1
2885,round,1
2884,"
6/10:",1
2883,arizona-,1
2882,"https://t.co/uhdlyi82ua""",1
2881,"#trumptrain
https://t.co/qlxtzqpbej",1
2880,"me:
https://t.co/rsx313493u",1
2879,proposals,1
2878,https://t.co/x7wterl55d,1
2877,https://t.co/2mzffzco6c,1
2876,dim,1
2875,society.,1
2874,"""@repalonelori:",1
2873,https://t.co/3qe4nrxzlz,1
2872,@faithandfreedom,1
2871,billionaire,1
2870,"""@robertmordica:",1
2869,crooked’s,1
2868,adviser,1
2867,"#votetrumpsc
#trump2016",1
2866,marks,1
2865,answered,1
2864,"special,",1
2863,"lawyerly,",1
2862,"investigation:
https://t.co/6n63fhvvno",1
2861,manages,1
2860,info:…,1
2859,bombed,1
2858,government',1
2857,"illegally,",1
2856,snl,1
2855,campaign-to-date,1
2854,profits,1
2853,americans?”,1
2852,"#americafirst
https://t.co/3kwol20zmm",1
2851,daily,1
2850,‘they,1
2849,"""@distlerjoyce:",1
2848,assume,1
2847,#votetrumpil,1
2846,"30,000",1
2845,jones,1
2844,died,1
2843,https://t.co/iweaiwkgtr,1
2842,"policies
#draintheswamp",1
2841,felt,1
2840,https://t.co/hjygbnsxee,1
2839,"#bigleaguetruth
#debates",1
2838,"action!
https://t.co/08xkebd8be",1
2837,https://t.co/snfhygeaah,1
2836,"straight.""",1
2835,handed,1
2834,agreeing,1
2833,"
https://t.co/8kgopqdb9t",1
2832,bruising,1
2831,https://t.co/36c7plaqyq,1
2830,"profit,",1
2829,fraternal,1
2828,https://t.co/idmwg5fqsw,1
2827,away.the,1
2826,https://t.co/rbuxfdz5w9,1
2825,https://t.co/946u6bgreq,1
2824,(along,1
2823,"bloomberg,",1
2822,@penn,1
2821,(collusion),1
2820,"night!
#makeyoutubegreatagain",1
2819,"just
never",1
2818,garbage!,1
2817,https://t.co/tljo8dtvjz,1
2816,emboldened,1
2815,builds,1
2814,mouthed,1
2813,"hates,",1
2812,hoosier,1
2811,penned,1
2810,florida-tomorrow,1
2809,ford,1
2808,anti-defense,1
2807,batman,1
2806,offering,1
2805,22-,1
2804,"""@foxbusiness:",1
2803,prepared!,1
2802,fraction,1
2801,"""@jsconlon11:",1
2800,"stage,",1
2799,https://t.co/bt1nv0zmyg,1
2798,"by
politicians.",1
2797,binding,1
2796,"
https://t.co/5j8wukll5o",1
2795,americanism,1
2794,"they
are",1
2793,nerve,1
2792,marshal,1
2791,'in,1
2790,@karlrove.,1
2789,"

daytona",1
2788,"""@charleneosbor17:",1
2787,"leppert,",1
2786,https://t.co/x4y1tafhvn,1
2785,"
https://t.co/feb6dhctqo",1
2784,@judgejeanine.,1
2783,"desperate,",1
2782,burn,1
2781,"mesa,",1
2780,subscriptions,1
2779,"""@stvzbnk:",1
2778,https://t.co/hsaiurafvd,1
2777,island-,1
2776,island.,1
2775,https://t.co/bcoprwqfme,1
2774,"$13,375.",1
2773,https://t.co/mdgrmmmk5t,1
2772,"""@barrong510:",1
2771,"https://t.co/zjwkgmdgzi""",1
2770,'american,1
2769,.@larry_kudlow,1
2768,states:,1
2767,"@realbencarson""",1
2766,#nc,1
2765,https://t.co/zkmpywmdxg,1
2764,buyer!,1
2763,reversed!,1
2762,"justice,",1
2761,thank-you,1
2760,govt,1
2759,borderless,1
2758,ago?,1
2757,fact:,1
2756,https://t.co/rt8gmf6whl,1
2755,fact!,1
2754,ago.,1
2753,"surging,",1
2752,arrival!,1
2751,"""spontaneous""",1
2750,"43%
clinton",1
2749,legion,1
2748,germany.,1
2747,https://t.co/djl71jwk0g,1
2746,yes,1
2745,shocked,1
2744,fighters,1
2743,https://t.co/4ftydj8s9u,1
2742,"crisis.""",1
2741,https://t.co/9cqt78cgit,1
2740,"""@teamtrump:",1
2739,"side,",1
2738,investments,1
2737,"cool,",1
2736,@foxnews!,1
2735,"@foxnews""",1
2734,clowns!,1
2733,grow!,1
2732,inherit,1
2731,@foxnews:,1
2730,"
https://t.co/jbos2s4qgi

jacksonville",1
2729,opportunity,1
2728,https://t.co/iecnnlj728,1
2727,i.,1
2726,https://t.co/avtkcane5w,1
2725,7am.,1
2724,"soil""",1
2723,grows,1
2722,sat,1
2721,returns🤔(political,1
2720,"coach,",1
2719,"@golf_com.
keep",1
2718,"today.
https://t.co/3kwol20zmm",1
2717,jeffress!,1
2716,"close,",1
2715,@realdonaldtrump!,1
2714,https://t.co/y9wjouaaql,1
2713,lost-monster,1
2712,material!,1
2711,20k,1
2710,(r-tenn.),1
2709,cant,1
2708,feels.,1
2707,over!,1
2706,"
https://t.co/e0hx1zekx8",1
2705,you...,1
2704,3?,1
2703,"""servant""",1
2702,"over,",1
2701,slc,1
2700,anchor,1
2699,near,1
2698,"mon!

carson",1
2697,"
nobody",1
2696,"#americafirst
https://t.co/pvb6qx7vpk",1
2695,myanmar.,1
2694,tank,1
2693,exception,1
2692,misquoted,1
2691,"endorsement:
https://t.co/eo1uy5n9j1",1
2690,personally,1
2689,afternoons,1
2688,sooooo,1
2687,dismiss,1
2686,suppress,1
2685,prosperous,1
2684,riley,1
2683,lovely,1
2682,entered,1
2681,https://t.co/1cott0rpy7,1
2680,commission,1
2679,anti-,1
2678,https://t.co/fcclqsckdy,1
2677,"hope.""",1
2676,now-,1
2675,springs,1
2674,newsmax!,1
2673,"8%
carson",1
2672,https://t.co/jxswxz05t9,1
2671,$500k,1
2670,https://t.co/zd1kjzlctj,1
2669,"television,",1
2668,disruptors,1
2667,america’s,1
2666,koch.,1
2665,https://t.co/hwoq7jqwy2,1
2664,#2a!,1
2663,"""@kridan1:",1
2662,courageous!,1
2661,@senfrankniceley,1
2660,phylis,1
2659,https://t.co/56gkqtm7oc,1
2658,@montgomeriefdn,1
2657,"10%
kasich",1
2656,suggested,1
2655,"enjoy!
#meetthetrumps",1
2654,https://t.co/zxvunjtkhf,1
2653,"champions,",1
2652,cousin,1
2651,legacy.,1
2650,"moderators,",1
2649,ignorance,1
2648,https://t.co/wigntkpa2x,1
2647,@melaniatrump-,1
2646,https://t.co/rngoapryua,1
2645,insinuated,1
2644,"#trump2016
https://t.co/f6jkpkb1hn",1
2643,0%,1
2642,shultz,1
2641,association.,1
2640,https://t.co/wizgqcbvob,1
2639,obama-,1
2638,ragan.,1
2637,subject,1
2636,https://t.co/0tupanfumr,1
2635,"https://t.co/uuit2hwmhw""",1
2634,"""@trumptbird:",1
2633,interruptions,1
2632,decided,1
2631,"""@kaceyilliot1669:",1
2630,"""@queencharlotteo:",1
2629,unprofessional.,1
2628,testing,1
2627,"vanessa,",1
2626,ethical,1
2625,"safe!""",1
2624,"judge,",1
2623,november..vote,1
2622,"""@mazzei48:",1
2621,ban,1
2620,weekend.,1
2619,troop,1
2618,https://t.co/jpjky…,1
2617,judge!,1
2616,fields,1
2615,@_cfj_,1
2614,hone…,1
2613,"""under",1
2612,"
https://t.co/1rmycgslsv",1
2611,https://t.co/9vggcajdkk,1
2610,coast,1
2609,@greta.,1
2608,conduct,1
2607,much?,1
2606,totals:,1
2605,folks,1
2604,judged,1
2603,surged,1
2602,https://t.co/pmngokhuja,1
2601,"
email:",1
2600,poison,1
2599,treaties,1
2598,ending,1
2597,retire,1
2596,https://t.co/d8rbfufiwh,1
2595,#trumpmovement,1
2594,"""accomplishments""",1
2593,"""trump""",1
2592,"again!
https://t.co/iixhgm7aa2",1
2591,"#crookedhillary
https://t.co/ehsubdi8xm",1
2590,"
https://t.co/s80xxdehfg",1
2589,weakest,1
2588,https://t.co/y2dx7xybbs,1
2587,strong!,1
2586,https://t.co/akxod24in9,1
2585,dog,1
2584,medical,1
2583,prosperity.,1
2582,doj,1
2581,https://t.co/g4jlshra6i,1
2580,see.,1
2579,"trump?""",1
2578,bombshell!,1
2577,"#trump2016
https://t.co/iwmxisjh6l",1
2576,https://t.co/rganpzzhms,1
2575,"""rust",1
2574,woman’s,1
2573,"forms,",1
2572,"@thefive""",1
2571,https://t.co/ivsr0hmh5g,1
2570,"warwick,",1
2569,"point,",1
2568,race-stop,1
2567,do-,1
2566,https://t.co/5qtdiju3hn,1
2565,sensible.,1
2564,https://t.co/6xkuq0w4qs,1
2563,seem,1
2562,allowed!,1
2561,#maga🇺🇸,1
2560,"#draintheswamp
https://t.co/ikeqmrjx5z",1
2559,http…,1
2558,"@reploubarletta!
https://t.co/bre8u93vac",1
2557,'star,1
2556,levels.,1
2555,https://t.co/kuinrtimvj,1
2554,“when,1
2553,https://t.co/avh9c5qrwc,1
2552,#votetrumpks,1
2551,"zero,",1
2550,zero.,1
2549,"""@gerriweth:",1
2548,presidency.,1
2547,begins,1
2546,"#nhprimary
https://t.co/rbffcq8gqq",1
2545,fiction!,1
2544,"#draintheswamp!
rasmussen",1
2543,https://t.co/hd4wtdonib,1
2542,'small,1
2541,coverage-,1
2540,maniac,1
2539,cringing:,1
2538,"donohue,",1
2537,"piece,",1
2536,begin!,1
2535,knight-,1
2534,"knight,",1
2533,groups.,1
2532,@wvtts1017,1
2531,"(oil),",1
2530,https://t.co/5nzw5bs6nr,1
2529,warped,1
2528,featured,1
2527,hook,1
2526,"""@stevenmeyers11:",1
2525,https://t.co/rjqhgq2rn0,1
2524,bakari,1
2523,(amazing,1
2522,https://t.co/iw9s9noxdt,1
2521,enjoy,1
2520,"
https://t.co/4x9gw1rhws",1
2519,'mass,1
2518,voters.,1
2517,voters-,1
2516,again.he,1
2515,"#trump2016
https://t.co/spjfmfypju",1
2514,"""@oasisupernova:",1
2513,"media.""",1
2512,"""@patrici:",1
2511,https://t.co/f60bisurq7,1
2510,"mandate,",1
2509,"https://t.co/z4x1o5xhbh""",1
2508,@glozee1,1
2507,"westfield,",1
2506,message!,1
2505,"message""",1
2504,start!,1
2503,surprise,1
2502,https://t.co/fn8clnjutr,1
2501,(obamacare),1
2500,"https://t.co/4fzctzigqe""",1
2499,jail!,1
2498,denied,1
2497,florida?,1
2496,.@karlrove,1
2495,https://t.co/udwqf4iziz,1
2494,"up.
#standwithlouisiana",1
2493,"$150,000,000",1
2492,temporary,1
2491,forgot,1
2490,.@natalie_gulbis-,1
2489,@vivhall3,1
2488,"
by",1
2487,side,1
2486,higher,1
2485,week:,1
2484,"salem,",1
2483,arrested,1
2482,iran.,1
2481,"iran,",1
2480,https://t.co/lbgzjg0zd1,1
2479,name.then,1
2478,iran!,1
2477,@cwaunion,1
2476,"(18,290)
clinton",1
2475,fine!).,1
2474,therapy,1
2473,"
next",1
2472,https://t.co/4yzjh3tr5b,1
2471,https://t.co/sn08gnd0lq,1
2470,https://t.co/n5815rs1at,1
2469,enlisted,1
2468,differently,1
2467,mid-america,1
2466,https://t.co/eta1tbnrng,1
2465,https://t.co/sgqp9…,1
2464,"augusta,",1
2463,#trumptrain🚂,1
2462,"
https://t.co/rz1mquzpku",1
2461,"prosecuted...""",1
2460,down:,1
2459,"allen,",1
2458,clear!,1
2457,fraudulently,1
2456,steals,1
2455,https://t.co/n4ez3qpcjg,1
2454,quo!,1
2453,"quo""",1
2452,"""@ragdollive:",1
2451,"clear,",1
2450,recieved,1
2449,"""we've",1
2448,loopholes!,1
2447,attempt,1
2446,https://t.co/l5tyl8u4e8,1
2445,person-remain,1
2444,"""@frankdallasagg:",1
2443,https://t.co/gbnsngomom,1
2442,news/washington,1
2441,"51,152",1
2440,aboard,1
2439,lead’,1
2438,the…,1
2437,https://t.co/sxp7efxezu,1
2436,https://t.co/vvcazy2zcp,1
2435,miners.,1
2434,consistent-,1
2433,blank.,1
2432,broaddrick,1
2431,https://t.co/nljsszeiwm,1
2430,"biden,",1
2429,"""dirty""",1
2428,https://t.co/kv624y9uom,1
2427,"""@susanbirchfiel1:",1
2426,https://t.co/ae5p9jncfc,1
2425,massive.,1
2424,https://t.co/wn1lycdxla,1
2423,"#makeamericagreatagain
https://t.co/eufxeffu0d",1
2422,regan,1
2421,pacts,1
2420,https://t.co/thkjwjnkaz,1
2419,warm,1
2418,warn,1
2417,https://t.co/4otzyjylc2,1
2416,wars,1
2415,intros,1
2414,restored!,1
2413,count.,1
2412,stories.,1
2411,"stories,",1
2410,type,1
2409,survive,1
2408,"right,",1
2407,https://t.co/cvu20zqsvj,1
2406,"right""",1
2405,calm,1
2404,arms,1
2403,"stevens,",1
2402,https://t.co/i2cjsqikgn,1
2401,supporter.,1
2400,guests,1
2399,"#trump2016
https://t.co/puqim93zos",1
2398,"""hannity",1
2397,https://t.co/1utallmfua,1
2396,"asheville,",1
2395,ignoring,1
2394,"""@stranahan:",1
2393,"35%
kasich",1
2392,"tuesday!
green",1
2391,https://t.co/fj59o5…,1
2390,doral-best,1
2389,naive!,1
2388,https://t.co/8yfd6qa4rd,1
2387,active,1
2386,"#trumppence16
https://t.co/nof9td9bhs",1
2385,inner-city,1
2384,10%,1
2383,drew,1
2382,https://t.co/xf0wv8oa8q,1
2381,"
https://t.co/jc7cn1v18u",1
2380,https://t.co/cx4oewgemp,1
2379,https://t.co/o2qvr1myiz,1
2378,https://t.co/orjyn4fsni,1
2377,net,1
2376,assembled,1
2375,malleable,1
2374,tape?,1
2373,complexities,1
2372,"#trump2016

6/10:",1
2371,https://t.co/xkmckeyrpj,1
2370,"who,",1
2369,"scream,",1
2368,scream!,1
2367,https://t.co/5jisyvqinj,1
2366,likely,1
2365,me),1
2364,"government!
✅lower",1
2363,10k,1
2362,deplorable,1
2361,https://t.co/ezrqvqptta,1
2360,"#imwithyou
https://t.co/psfupzz0xp",1
2359,marco!,1
2358,https://t.co/xzjhrlgjhp,1
2357,bay-,1
2356,"bay,",1
2355,duke-,1
2354,"
rand",1
2353,"
https://t.co/q1nerotw9v",1
2352,courageous,1
